Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Request Day,Drop Date,Drop Hour,Time Slot,Trip Duration (min),Status Category
4000,City,,No Cars Available,2016-07-13 23:47:49,,2016-07-13,23,Wednesday,,,Night,,Failure
4017,City,,No Cars Available,2016-07-13 23:50:18,,2016-07-13,23,Wednesday,,,Night,,Failure
4010,Airport,,No Cars Available,2016-07-13 23:50:50,,2016-07-13,23,Wednesday,,,Night,,Failure
4015,City,,No Cars Available,2016-07-13 23:52:32,,2016-07-13,23,Wednesday,,,Night,,Failure
4013,City,,No Cars Available,2016-07-13 23:53:32,,2016-07-13,23,Wednesday,,,Night,,Failure
4014,City,,No Cars Available,2016-07-13 23:56:55,,2016-07-13,23,Wednesday,,,Night,,Failure
4016,City,,No Cars Available,2016-07-13 23:59:02,,2016-07-13,23,Wednesday,,,Night,,Failure
4028,City,,No Cars Available,2016-07-14 00:09:03,,2016-07-14,0,Thursday,,,Night,,Failure
4029,City,,No Cars Available,2016-07-14 00:14:26,,2016-07-14,0,Thursday,,,Night,,Failure
4032,City,,No Cars Available,2016-07-14 00:15:43,,2016-07-14,0,Thursday,,,Night,,Failure
4033,Airport,,No Cars Available,2016-07-14 00:25:33,,2016-07-14,0,Thursday,,,Night,,Failure
4034,City,,No Cars Available,2016-07-14 00:29:50,,2016-07-14,0,Thursday,,,Night,,Failure
4035,Airport,,No Cars Available,2016-07-14 00:31:24,,2016-07-14,0,Thursday,,,Night,,Failure
4036,Airport,,No Cars Available,2016-07-14 00:31:57,,2016-07-14,0,Thursday,,,Night,,Failure
4038,Airport,,No Cars Available,2016-07-14 00:34:22,,2016-07-14,0,Thursday,,,Night,,Failure
4042,Airport,,No Cars Available,2016-07-14 00:39:13,,2016-07-14,0,Thursday,,,Night,,Failure
4044,Airport,,No Cars Available,2016-07-14 00:51:37,,2016-07-14,0,Thursday,,,Night,,Failure
4046,City,,No Cars Available,2016-07-14 00:57:03,,2016-07-14,0,Thursday,,,Night,,Failure
4047,City,,No Cars Available,2016-07-14 01:00:53,,2016-07-14,1,Thursday,,,Night,,Failure
4048,Airport,,No Cars Available,2016-07-14 01:03:27,,2016-07-14,1,Thursday,,,Night,,Failure
4050,City,,No Cars Available,2016-07-14 01:10:22,,2016-07-14,1,Thursday,,,Night,,Failure
4053,Airport,,No Cars Available,2016-07-14 01:15:26,,2016-07-14,1,Thursday,,,Night,,Failure
4052,City,,No Cars Available,2016-07-14 01:16:34,,2016-07-14,1,Thursday,,,Night,,Failure
4055,City,,No Cars Available,2016-07-14 01:22:56,,2016-07-14,1,Thursday,,,Night,,Failure
4054,City,,No Cars Available,2016-07-14 01:23:08,,2016-07-14,1,Thursday,,,Night,,Failure
4056,City,,No Cars Available,2016-07-14 01:25:25,,2016-07-14,1,Thursday,,,Night,,Failure
4058,Airport,,No Cars Available,2016-07-14 01:27:38,,2016-07-14,1,Thursday,,,Night,,Failure
4057,City,,No Cars Available,2016-07-14 01:29:49,,2016-07-14,1,Thursday,,,Night,,Failure
4061,City,,No Cars Available,2016-07-14 01:33:55,,2016-07-14,1,Thursday,,,Night,,Failure
4059,City,,No Cars Available,2016-07-14 01:35:55,,2016-07-14,1,Thursday,,,Night,,Failure
4063,City,,No Cars Available,2016-07-14 01:36:26,,2016-07-14,1,Thursday,,,Night,,Failure
4062,Airport,,No Cars Available,2016-07-14 01:42:36,,2016-07-14,1,Thursday,,,Night,,Failure
4064,City,,No Cars Available,2016-07-14 01:48:00,,2016-07-14,1,Thursday,,,Night,,Failure
4068,Airport,,No Cars Available,2016-07-14 01:59:16,,2016-07-14,1,Thursday,,,Night,,Failure
4067,City,,No Cars Available,2016-07-14 02:00:05,,2016-07-14,2,Thursday,,,Night,,Failure
4069,City,,No Cars Available,2016-07-14 02:02:39,,2016-07-14,2,Thursday,,,Night,,Failure
4071,City,,No Cars Available,2016-07-14 02:03:03,,2016-07-14,2,Thursday,,,Night,,Failure
4070,City,,No Cars Available,2016-07-14 02:03:04,,2016-07-14,2,Thursday,,,Night,,Failure
4072,City,,No Cars Available,2016-07-14 02:04:37,,2016-07-14,2,Thursday,,,Night,,Failure
4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2016-07-14,2,Thursday,,,Night,,Failure
4074,City,,No Cars Available,2016-07-14 02:18:01,,2016-07-14,2,Thursday,,,Night,,Failure
4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2016-07-14,2,Thursday,,,Night,,Failure
4083,City,,No Cars Available,2016-07-14 02:35:50,,2016-07-14,2,Thursday,,,Night,,Failure
4086,City,,No Cars Available,2016-07-14 02:46:05,,2016-07-14,2,Thursday,,,Night,,Failure
4089,City,,No Cars Available,2016-07-14 02:52:38,,2016-07-14,2,Thursday,,,Night,,Failure
4088,City,,No Cars Available,2016-07-14 02:53:34,,2016-07-14,2,Thursday,,,Night,,Failure
4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2016-07-14,2,Thursday,,,Night,,Failure
4095,Airport,,No Cars Available,2016-07-14 03:10:03,,2016-07-14,3,Thursday,,,Night,,Failure
4096,City,,No Cars Available,2016-07-14 03:13:22,,2016-07-14,3,Thursday,,,Night,,Failure
4099,City,,No Cars Available,2016-07-14 03:22:45,,2016-07-14,3,Thursday,,,Night,,Failure
4100,Airport,,No Cars Available,2016-07-14 03:30:27,,2016-07-14,3,Thursday,,,Night,,Failure
4101,City,,No Cars Available,2016-07-14 03:31:37,,2016-07-14,3,Thursday,,,Night,,Failure
4104,Airport,,No Cars Available,2016-07-14 03:38:21,,2016-07-14,3,Thursday,,,Night,,Failure
4102,Airport,,No Cars Available,2016-07-14 03:38:51,,2016-07-14,3,Thursday,,,Night,,Failure
4103,Airport,,No Cars Available,2016-07-14 03:39:43,,2016-07-14,3,Thursday,,,Night,,Failure
4106,City,,No Cars Available,2016-07-14 03:45:15,,2016-07-14,3,Thursday,,,Night,,Failure
4107,City,,No Cars Available,2016-07-14 03:51:51,,2016-07-14,3,Thursday,,,Night,,Failure
4110,Airport,,No Cars Available,2016-07-14 03:58:07,,2016-07-14,3,Thursday,,,Night,,Failure
4113,City,,No Cars Available,2016-07-14 04:00:13,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4109,City,,No Cars Available,2016-07-14 04:02:26,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4112,Airport,,No Cars Available,2016-07-14 04:03:52,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4111,City,,No Cars Available,2016-07-14 04:06:34,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4115,City,,No Cars Available,2016-07-14 04:11:42,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4116,Airport,,No Cars Available,2016-07-14 04:13:48,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4120,City,,No Cars Available,2016-07-14 04:27:49,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4123,City,,No Cars Available,2016-07-14 04:38:53,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4131,City,,No Cars Available,2016-07-14 04:41:23,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4124,City,,No Cars Available,2016-07-14 04:41:36,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4127,City,,No Cars Available,2016-07-14 04:46:22,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4132,City,,No Cars Available,2016-07-14 04:46:47,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4139,City,,No Cars Available,2016-07-14 04:48:44,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4135,Airport,,No Cars Available,2016-07-14 04:49:00,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4138,City,,No Cars Available,2016-07-14 04:49:41,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4142,City,,No Cars Available,2016-07-14 04:50:32,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4152,City,,No Cars Available,2016-07-14 04:55:34,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4149,City,,No Cars Available,2016-07-14 04:59:37,,2016-07-14,4,Thursday,,,Early Morning,,Failure
4159,Airport,,No Cars Available,2016-07-14 05:05:36,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4172,City,,No Cars Available,2016-07-14 05:17:05,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4190,City,,No Cars Available,2016-07-14 05:21:22,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4193,City,,No Cars Available,2016-07-14 05:25:23,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4181,City,,No Cars Available,2016-07-14 05:25:50,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4191,City,,No Cars Available,2016-07-14 05:32:02,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4200,City,,No Cars Available,2016-07-14 05:32:43,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4208,City,,No Cars Available,2016-07-14 05:39:05,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4219,City,,No Cars Available,2016-07-14 05:42:18,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4220,City,,No Cars Available,2016-07-14 05:43:43,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4217,City,,No Cars Available,2016-07-14 05:45:53,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4237,City,,No Cars Available,2016-07-14 05:52:54,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4228,City,,No Cars Available,2016-07-14 05:53:49,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4240,City,,No Cars Available,2016-07-14 05:56:28,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4229,City,,No Cars Available,2016-07-14 05:56:44,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4246,City,,No Cars Available,2016-07-14 05:58:24,,2016-07-14,5,Thursday,,,Early Morning,,Failure
4244,City,,No Cars Available,2016-07-14 06:00:16,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4241,City,,No Cars Available,2016-07-14 06:01:09,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4247,City,,No Cars Available,2016-07-14 06:03:24,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4256,City,,No Cars Available,2016-07-14 06:05:59,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4259,City,,No Cars Available,2016-07-14 06:10:09,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4265,City,,No Cars Available,2016-07-14 06:12:03,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4261,City,,No Cars Available,2016-07-14 06:12:50,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4262,City,,No Cars Available,2016-07-14 06:15:24,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4267,City,,No Cars Available,2016-07-14 06:17:08,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4269,City,,No Cars Available,2016-07-14 06:19:24,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4275,City,,No Cars Available,2016-07-14 06:22:46,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4279,City,,No Cars Available,2016-07-14 06:29:00,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4282,City,,No Cars Available,2016-07-14 06:31:08,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4283,City,,No Cars Available,2016-07-14 06:31:54,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4289,City,,No Cars Available,2016-07-14 06:35:49,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4291,City,,No Cars Available,2016-07-14 06:40:00,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4292,City,,No Cars Available,2016-07-14 06:42:26,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4295,City,,No Cars Available,2016-07-14 06:42:45,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4306,City,,No Cars Available,2016-07-14 06:49:36,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4309,Airport,,No Cars Available,2016-07-14 06:50:07,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4317,City,,No Cars Available,2016-07-14 06:51:18,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4318,City,,No Cars Available,2016-07-14 06:51:23,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4307,City,,No Cars Available,2016-07-14 06:56:08,,2016-07-14,6,Thursday,,,Early Morning,,Failure
4320,City,,No Cars Available,2016-07-14 07:02:37,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4324,City,,No Cars Available,2016-07-14 07:04:11,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4333,City,,No Cars Available,2016-07-14 07:13:05,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4344,City,,No Cars Available,2016-07-14 07:15:56,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4334,City,,No Cars Available,2016-07-14 07:18:15,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4347,City,,No Cars Available,2016-07-14 07:18:44,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4352,City,,No Cars Available,2016-07-14 07:21:03,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4348,City,,No Cars Available,2016-07-14 07:23:46,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4353,City,,No Cars Available,2016-07-14 07:24:00,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4362,City,,No Cars Available,2016-07-14 07:30:16,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4367,City,,No Cars Available,2016-07-14 07:35:22,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4373,City,,No Cars Available,2016-07-14 07:39:56,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4382,City,,No Cars Available,2016-07-14 07:48:04,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4393,City,,No Cars Available,2016-07-14 07:54:34,,2016-07-14,7,Thursday,,,Early Morning,,Failure
4394,City,,No Cars Available,2016-07-14 08:00:33,,2016-07-14,8,Thursday,,,Morning,,Failure
4405,City,,No Cars Available,2016-07-14 08:01:13,,2016-07-14,8,Thursday,,,Morning,,Failure
4407,City,,No Cars Available,2016-07-14 08:08:27,,2016-07-14,8,Thursday,,,Morning,,Failure
4412,City,,No Cars Available,2016-07-14 08:11:45,,2016-07-14,8,Thursday,,,Morning,,Failure
4424,City,,No Cars Available,2016-07-14 08:17:26,,2016-07-14,8,Thursday,,,Morning,,Failure
4437,City,,No Cars Available,2016-07-14 08:24:18,,2016-07-14,8,Thursday,,,Morning,,Failure
4436,City,,No Cars Available,2016-07-14 08:24:27,,2016-07-14,8,Thursday,,,Morning,,Failure
4432,City,,No Cars Available,2016-07-14 08:24:31,,2016-07-14,8,Thursday,,,Morning,,Failure
4429,City,,No Cars Available,2016-07-14 08:25:23,,2016-07-14,8,Thursday,,,Morning,,Failure
4449,City,,No Cars Available,2016-07-14 08:29:45,,2016-07-14,8,Thursday,,,Morning,,Failure
4453,City,,No Cars Available,2016-07-14 08:36:08,,2016-07-14,8,Thursday,,,Morning,,Failure
4460,City,,No Cars Available,2016-07-14 08:36:39,,2016-07-14,8,Thursday,,,Morning,,Failure
4474,City,,No Cars Available,2016-07-14 08:43:46,,2016-07-14,8,Thursday,,,Morning,,Failure
4466,City,,No Cars Available,2016-07-14 08:46:09,,2016-07-14,8,Thursday,,,Morning,,Failure
4473,City,,No Cars Available,2016-07-14 08:48:43,,2016-07-14,8,Thursday,,,Morning,,Failure
4477,City,,No Cars Available,2016-07-14 08:51:05,,2016-07-14,8,Thursday,,,Morning,,Failure
4493,City,,No Cars Available,2016-07-14 08:52:53,,2016-07-14,8,Thursday,,,Morning,,Failure
4494,City,,No Cars Available,2016-07-14 08:58:03,,2016-07-14,8,Thursday,,,Morning,,Failure
4490,City,,No Cars Available,2016-07-14 09:00:23,,2016-07-14,9,Thursday,,,Morning,,Failure
4508,City,,No Cars Available,2016-07-14 09:05:56,,2016-07-14,9,Thursday,,,Morning,,Failure
4495,City,,No Cars Available,2016-07-14 09:06:02,,2016-07-14,9,Thursday,,,Morning,,Failure
4513,City,,No Cars Available,2016-07-14 09:06:46,,2016-07-14,9,Thursday,,,Morning,,Failure
4502,City,,No Cars Available,2016-07-14 09:07:30,,2016-07-14,9,Thursday,,,Morning,,Failure
4528,City,,No Cars Available,2016-07-14 09:27:58,,2016-07-14,9,Thursday,,,Morning,,Failure
4526,City,,No Cars Available,2016-07-14 09:28:49,,2016-07-14,9,Thursday,,,Morning,,Failure
4522,Airport,,No Cars Available,2016-07-14 09:28:53,,2016-07-14,9,Thursday,,,Morning,,Failure
4537,City,,No Cars Available,2016-07-14 09:36:28,,2016-07-14,9,Thursday,,,Morning,,Failure
4541,City,,No Cars Available,2016-07-14 09:37:21,,2016-07-14,9,Thursday,,,Morning,,Failure
4550,City,,No Cars Available,2016-07-14 09:38:24,,2016-07-14,9,Thursday,,,Morning,,Failure
4554,City,,No Cars Available,2016-07-14 09:42:36,,2016-07-14,9,Thursday,,,Morning,,Failure
4551,City,,No Cars Available,2016-07-14 09:42:54,,2016-07-14,9,Thursday,,,Morning,,Failure
4553,Airport,,No Cars Available,2016-07-14 09:43:53,,2016-07-14,9,Thursday,,,Morning,,Failure
4565,City,,No Cars Available,2016-07-14 09:45:20,,2016-07-14,9,Thursday,,,Morning,,Failure
4549,Airport,,No Cars Available,2016-07-14 09:46:03,,2016-07-14,9,Thursday,,,Morning,,Failure
4548,City,,No Cars Available,2016-07-14 09:46:09,,2016-07-14,9,Thursday,,,Morning,,Failure
4555,City,,No Cars Available,2016-07-14 09:46:31,,2016-07-14,9,Thursday,,,Morning,,Failure
4559,City,,No Cars Available,2016-07-14 09:49:25,,2016-07-14,9,Thursday,,,Morning,,Failure
4564,City,,No Cars Available,2016-07-14 09:52:52,,2016-07-14,9,Thursday,,,Morning,,Failure
4587,City,,No Cars Available,2016-07-14 09:59:45,,2016-07-14,9,Thursday,,,Morning,,Failure
4584,City,,No Cars Available,2016-07-14 10:00:10,,2016-07-14,10,Thursday,,,Morning,,Failure
4585,City,,No Cars Available,2016-07-14 10:00:11,,2016-07-14,10,Thursday,,,Morning,,Failure
4583,City,,No Cars Available,2016-07-14 10:01:39,,2016-07-14,10,Thursday,,,Morning,,Failure
4582,City,,No Cars Available,2016-07-14 10:03:34,,2016-07-14,10,Thursday,,,Morning,,Failure
4589,City,,No Cars Available,2016-07-14 10:06:29,,2016-07-14,10,Thursday,,,Morning,,Failure
4596,City,,No Cars Available,2016-07-14 10:07:11,,2016-07-14,10,Thursday,,,Morning,,Failure
4595,City,,No Cars Available,2016-07-14 10:07:56,,2016-07-14,10,Thursday,,,Morning,,Failure
4591,City,,No Cars Available,2016-07-14 10:08:31,,2016-07-14,10,Thursday,,,Morning,,Failure
4597,City,,No Cars Available,2016-07-14 10:08:43,,2016-07-14,10,Thursday,,,Morning,,Failure
4598,City,,No Cars Available,2016-07-14 10:12:33,,2016-07-14,10,Thursday,,,Morning,,Failure
4590,City,,No Cars Available,2016-07-14 10:13:11,,2016-07-14,10,Thursday,,,Morning,,Failure
4606,Airport,,No Cars Available,2016-07-14 10:19:58,,2016-07-14,10,Thursday,,,Morning,,Failure
4608,Airport,,No Cars Available,2016-07-14 10:23:43,,2016-07-14,10,Thursday,,,Morning,,Failure
4604,City,,No Cars Available,2016-07-14 10:25:40,,2016-07-14,10,Thursday,,,Morning,,Failure
4613,City,,No Cars Available,2016-07-14 10:43:18,,2016-07-14,10,Thursday,,,Morning,,Failure
4616,City,,No Cars Available,2016-07-14 10:55:38,,2016-07-14,10,Thursday,,,Morning,,Failure
4622,Airport,,No Cars Available,2016-07-14 11:00:28,,2016-07-14,11,Thursday,,,Morning,,Failure
4617,City,,No Cars Available,2016-07-14 11:02:20,,2016-07-14,11,Thursday,,,Morning,,Failure
4619,Airport,,No Cars Available,2016-07-14 11:04:37,,2016-07-14,11,Thursday,,,Morning,,Failure
4629,City,,No Cars Available,2016-07-14 11:11:21,,2016-07-14,11,Thursday,,,Morning,,Failure
4633,City,,No Cars Available,2016-07-14 11:21:02,,2016-07-14,11,Thursday,,,Morning,,Failure
4634,City,,No Cars Available,2016-07-14 11:30:31,,2016-07-14,11,Thursday,,,Morning,,Failure
4636,City,,No Cars Available,2016-07-14 11:32:34,,2016-07-14,11,Thursday,,,Morning,,Failure
4640,Airport,,No Cars Available,2016-07-14 11:39:12,,2016-07-14,11,Thursday,,,Morning,,Failure
4647,City,,No Cars Available,2016-07-14 11:50:35,,2016-07-14,11,Thursday,,,Morning,,Failure
4650,Airport,,No Cars Available,2016-07-14 11:58:16,,2016-07-14,11,Thursday,,,Morning,,Failure
4662,Airport,,No Cars Available,2016-07-14 12:13:01,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4660,City,,No Cars Available,2016-07-14 12:13:24,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4666,Airport,,No Cars Available,2016-07-14 12:26:36,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4670,Airport,,No Cars Available,2016-07-14 12:36:33,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4675,City,,No Cars Available,2016-07-14 12:39:26,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4676,Airport,,No Cars Available,2016-07-14 12:44:22,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4682,Airport,,No Cars Available,2016-07-14 12:49:15,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4678,City,,No Cars Available,2016-07-14 12:49:20,,2016-07-14,12,Thursday,,,Afternoon,,Failure
4688,Airport,,No Cars Available,2016-07-14 13:03:07,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4692,City,,No Cars Available,2016-07-14 13:04:58,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4689,City,,No Cars Available,2016-07-14 13:09:42,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4697,City,,No Cars Available,2016-07-14 13:12:54,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4705,Airport,,No Cars Available,2016-07-14 13:13:02,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4707,City,,No Cars Available,2016-07-14 13:13:28,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4704,City,,No Cars Available,2016-07-14 13:16:08,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4708,City,,No Cars Available,2016-07-14 13:18:20,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4703,Airport,,No Cars Available,2016-07-14 13:18:56,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4725,Airport,,No Cars Available,2016-07-14 13:56:39,,2016-07-14,13,Thursday,,,Afternoon,,Failure
4734,Airport,,No Cars Available,2016-07-14 14:37:02,,2016-07-14,14,Thursday,,,Afternoon,,Failure
4742,Airport,,No Cars Available,2016-07-14 15:00:36,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4744,Airport,,No Cars Available,2016-07-14 15:03:28,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4746,City,,No Cars Available,2016-07-14 15:10:29,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4749,Airport,,No Cars Available,2016-07-14 15:11:40,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4764,City,,No Cars Available,2016-07-14 15:30:46,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4763,City,,No Cars Available,2016-07-14 15:33:56,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4772,City,,No Cars Available,2016-07-14 15:55:09,,2016-07-14,15,Thursday,,,Afternoon,,Failure
4778,City,,No Cars Available,2016-07-14 16:21:48,,2016-07-14,16,Thursday,,,Evening,,Failure
4781,Airport,,No Cars Available,2016-07-14 16:29:23,,2016-07-14,16,Thursday,,,Evening,,Failure
4782,Airport,,No Cars Available,2016-07-14 16:33:22,,2016-07-14,16,Thursday,,,Evening,,Failure
